id_devolucion,id_producto,id_tienda,fecha,unidades_devueltas,motivo
DEVP1900,SKU00687,T23,2024-11-23,1,Defecto de fabricacion
DEVP1901,SKU00688,T23,2023-07-14,8,Producto sin rotacion / no vendido
DEVP1902,SKU00688,T26,2024-01-21,6,Producto sin rotacion / no vendido
DEVP1903,SKU00689,T24,2025-04-23,20,Producto sin rotacion / no vendido
DEVP1904,SKU00689,T07,2025-10-26,16,Defecto de fabricacion
DEVP1905,SKU00690,T12,2023-03-13,2,Devolucion de cliente (cambio)
DEVP1906,SKU00690,T08,2023-09-08,1,Producto sin rotacion / no vendido
DEVP1907,SKU00690,T13,2025-06-07,3,Producto dañado en logistica
DEVP1908,SKU00690,T22,2024-09-05,2,Defecto de fabricacion
DEVP1909,SKU00691,T11,2025-10-24,1,Producto sin rotacion / no vendido
DEVP1910,SKU00692,T23,2023-11-12,3,Devolucion de cliente (cambio)
DEVP1911,SKU00693,T21,2024-02-14,2,Defecto de fabricacion
DEVP1912,SKU00693,T21,2025-09-06,7,Error de picking
DEVP1913,SKU00693,T23,2024-02-22,5,Producto dañado en logistica
DEVP1914,SKU00693,T22,2025-06-15,3,Producto dañado en logistica
DEVP1915,SKU00695,T25,2025-04-08,3,Producto dañado en logistica
DEVP1916,SKU00695,T28,2025-01-24,3,Error de picking
DEVP1917,SKU00695,T11,2025-04-12,1,Producto dañado en logistica
DEVP1918,SKU00696,T18,2024-02-27,2,Error de picking
DEVP1919,SKU00696,T16,2025-11-09,4,Error de picking
DEVP1920,SKU00696,T21,2023-05-03,4,Producto sin rotacion / no vendido
DEVP1921,SKU00696,T19,2024-12-26,6,Producto dañado en logistica
DEVP1922,SKU00696,T11,2024-10-07,6,Defecto de fabricacion
DEVP1923,SKU00696,T27,2025-02-22,4,Defecto de fabricacion
DEVP1924,SKU00696,T12,2025-03-13,1,Error de picking
DEVP1925,SKU00697,T06,2025-02-28,4,Producto sin rotacion / no vendido
DEVP1926,SKU00697,T15,2025-04-08,6,Producto sin rotacion / no vendido
DEVP1927,SKU00697,T15,2025-10-07,4,Devolucion de cliente (cambio)
DEVP1928,SKU00697,T26,2023-03-18,4,Devolucion de cliente (cambio)
DEVP1929,SKU00697,T24,2024-05-12,3,Error de picking
DEVP1930,SKU00697,T09,2024-07-09,4,Producto sin rotacion / no vendido
DEVP1931,SKU00698,T10,2023-09-02,1,Devolucion de cliente (cambio)
DEVP1932,SKU00698,T10,2024-05-28,3,Producto sin rotacion / no vendido
DEVP1933,SKU00698,T19,2025-11-19,2,Producto sin rotacion / no vendido
DEVP1934,SKU00698,T27,2025-07-15,1,Producto dañado en logistica
DEVP1935,SKU00699,T19,2024-02-05,1,Devolucion de cliente (cambio)
DEVP1936,SKU00699,T03,2024-01-27,2,Producto dañado en logistica
DEVP1937,SKU00699,T22,2024-06-25,1,Producto dañado en logistica
DEVP1938,SKU00700,T11,2024-12-18,2,Error de picking
DEVP1939,SKU00700,T23,2025-03-06,2,Producto sin rotacion / no vendido
DEVP1940,SKU00700,T08,2025-06-02,3,Producto sin rotacion / no vendido
DEVP1941,SKU00701,T21,2025-02-05,3,Producto sin rotacion / no vendido
DEVP1942,SKU00701,T28,2024-03-18,4,Producto dañado en logistica
DEVP1943,SKU00701,T04,2023-05-09,1,Error de picking
DEVP1944,SKU00702,T08,2025-07-07,2,Producto sin rotacion / no vendido
DEVP1945,SKU00702,T02,2024-06-22,3,Defecto de fabricacion
DEVP1946,SKU00702,T21,2025-01-18,6,Producto sin rotacion / no vendido
DEVP1947,SKU00702,T11,2025-03-11,3,Defecto de fabricacion
DEVP1948,SKU00703,T16,2022-12-25,3,Producto sin rotacion / no vendido
DEVP1949,SKU00703,T16,2025-12-15,1,Producto sin rotacion / no vendido
DEVP1950,SKU00703,T22,2024-01-08,3,Producto sin rotacion / no vendido
DEVP1951,SKU00703,T07,2025-10-26,2,Error de picking
DEVP1952,SKU00703,T27,2023-08-17,2,Defecto de fabricacion
DEVP1953,SKU00704,T15,2023-07-18,3,Producto dañado en logistica
DEVP1954,SKU00704,T15,2024-05-09,4,Error de picking
DEVP1955,SKU00705,T22,2023-12-10,3,Defecto de fabricacion
DEVP1956,SKU00705,T15,2025-01-23,3,Producto dañado en logistica
DEVP1957,SKU00705,T01,2025-03-14,6,Error de picking
DEVP1958,SKU00705,T07,2025-04-15,6,Producto sin rotacion / no vendido
DEVP1959,SKU00705,T18,2024-03-04,3,Devolucion de cliente (cambio)
DEVP1960,SKU00705,T03,2024-12-04,4,Producto dañado en logistica
DEVP1961,SKU00705,T10,2025-02-23,7,Producto sin rotacion / no vendido
DEVP1962,SKU00705,T10,2025-11-02,3,Producto dañado en logistica
DEVP1963,SKU00705,T02,2023-12-03,5,Devolucion de cliente (cambio)
DEVP1964,SKU00705,T19,2024-06-15,3,Producto dañado en logistica
DEVP1965,SKU00706,T08,2025-06-02,2,Defecto de fabricacion
DEVP1966,SKU00707,T27,2025-05-13,2,Defecto de fabricacion
DEVP1967,SKU00708,T09,2022-06-28,1,Devolucion de cliente (cambio)
DEVP1968,SKU00708,T23,2022-09-10,2,Producto sin rotacion / no vendido
DEVP1969,SKU00708,T12,2024-04-08,2,Devolucion de cliente (cambio)
DEVP1970,SKU00708,T06,2025-04-08,4,Producto dañado en logistica
DEVP1971,SKU00708,T15,2025-11-14,3,Devolucion de cliente (cambio)
DEVP1972,SKU00709,T09,2025-03-03,2,Producto sin rotacion / no vendido
DEVP1973,SKU00709,T22,2024-10-10,3,Devolucion de cliente (cambio)
DEVP1974,SKU00709,T06,2024-02-16,4,Producto dañado en logistica
DEVP1975,SKU00709,T15,2024-01-22,3,Producto dañado en logistica
DEVP1976,SKU00709,T15,2024-09-04,4,Error de picking
DEVP1977,SKU00709,T08,2024-02-03,1,Error de picking
DEVP1978,SKU00710,T18,2025-10-10,8,Error de picking
DEVP1979,SKU00710,T08,2025-01-14,3,Devolucion de cliente (cambio)
DEVP1980,SKU00710,T21,2025-09-05,8,Producto dañado en logistica
DEVP1981,SKU00710,T16,2025-09-07,5,Error de picking
DEVP1982,SKU00711,T11,2023-11-23,3,Error de picking
DEVP1983,SKU00711,T19,2025-07-11,2,Producto sin rotacion / no vendido
DEVP1984,SKU00711,T03,2023-07-05,3,Producto dañado en logistica
DEVP1985,SKU00711,T28,2025-03-26,4,Defecto de fabricacion
DEVP1986,SKU00711,T28,2025-12-08,2,Error de picking
DEVP1987,SKU00711,T20,2024-10-24,2,Producto dañado en logistica
DEVP1988,SKU00711,T12,2024-11-03,2,Defecto de fabricacion
DEVP1989,SKU00711,T04,2025-01-19,4,Producto dañado en logistica
DEVP1990,SKU00711,T14,2025-03-12,2,Producto dañado en logistica
DEVP1991,SKU00712,T19,2024-04-06,4,Devolucion de cliente (cambio)
DEVP1992,SKU00712,T21,2024-02-21,5,Producto sin rotacion / no vendido
DEVP1993,SKU00713,T09,2023-09-15,2,Defecto de fabricacion
DEVP1994,SKU00713,T02,2025-03-22,2,Devolucion de cliente (cambio)
DEVP1995,SKU00713,T08,2023-02-22,1,Producto dañado en logistica
DEVP1996,SKU00713,T28,2022-05-18,3,Devolucion de cliente (cambio)
DEVP1997,SKU00715,T07,2025-01-04,3,Defecto de fabricacion
DEVP1998,SKU00715,T14,2023-11-15,2,Error de picking
DEVP1999,SKU00715,T18,2023-02-09,3,Producto sin rotacion / no vendido
DEVP2000,SKU00716,T16,2024-06-28,4,Defecto de fabricacion
DEVP2001,SKU00716,T26,2025-03-02,3,Defecto de fabricacion
DEVP2002,SKU00716,T20,2024-03-04,2,Producto sin rotacion / no vendido
DEVP2003,SKU00717,T11,2025-06-02,8,Error de picking
DEVP2004,SKU00717,T06,2023-02-27,9,Producto dañado en logistica
DEVP2005,SKU00718,T13,2025-04-26,5,Defecto de fabricacion
DEVP2006,SKU00718,T16,2024-08-19,1,Defecto de fabricacion
DEVP2007,SKU00718,T11,2024-02-11,1,Producto dañado en logistica
DEVP2008,SKU00718,T20,2024-05-25,3,Producto dañado en logistica
DEVP2009,SKU00718,T20,2024-08-02,1,Devolucion de cliente (cambio)
DEVP2010,SKU00718,T12,2023-11-15,3,Producto dañado en logistica
DEVP2011,SKU00718,T09,2024-07-18,5,Error de picking
DEVP2012,SKU00718,T04,2023-10-10,2,Error de picking
DEVP2013,SKU00719,T20,2025-12-20,8,Producto dañado en logistica
DEVP2014,SKU00719,T06,2024-03-18,4,Producto dañado en logistica
DEVP2015,SKU00719,T06,2024-07-22,9,Producto dañado en logistica
DEVP2016,SKU00719,T02,2024-10-18,7,Error de picking
DEVP2017,SKU00719,T09,2025-09-18,3,Producto sin rotacion / no vendido
DEVP2018,SKU00719,T22,2024-09-20,7,Error de picking
DEVP2019,SKU00720,T16,2023-10-21,11,Producto sin rotacion / no vendido
DEVP2020,SKU00720,T16,2025-02-21,16,Devolucion de cliente (cambio)
DEVP2021,SKU00720,T28,2023-08-08,18,Error de picking
DEVP2022,SKU00720,T06,2023-04-20,15,Defecto de fabricacion
DEVP2023,SKU00721,T21,2024-06-11,3,Error de picking
DEVP2024,SKU00721,T21,2024-12-12,6,Producto dañado en logistica
DEVP2025,SKU00721,T09,2025-10-28,4,Producto dañado en logistica
DEVP2026,SKU00721,T10,2025-04-07,6,Defecto de fabricacion
DEVP2027,SKU00721,T28,2025-11-22,4,Error de picking
DEVP2028,SKU00721,T06,2025-08-02,8,Producto sin rotacion / no vendido
DEVP2029,SKU00721,T07,2023-08-04,5,Defecto de fabricacion
DEVP2030,SKU00721,T13,2024-10-24,5,Defecto de fabricacion
DEVP2031,SKU00722,T04,2023-10-19,5,Devolucion de cliente (cambio)
DEVP2032,SKU00722,T10,2023-10-05,2,Producto sin rotacion / no vendido
DEVP2033,SKU00722,T10,2024-10-25,8,Error de picking
DEVP2034,SKU00722,T19,2023-07-16,5,Producto dañado en logistica
DEVP2035,SKU00722,T19,2025-08-02,2,Error de picking
DEVP2036,SKU00722,T11,2025-01-18,3,Devolucion de cliente (cambio)
DEVP2037,SKU00723,T27,2025-07-17,11,Producto dañado en logistica
DEVP2038,SKU00724,T03,2023-05-19,3,Devolucion de cliente (cambio)
DEVP2039,SKU00724,T06,2025-12-28,2,Defecto de fabricacion
DEVP2040,SKU00724,T04,2025-03-14,1,Error de picking
DEVP2041,SKU00724,T25,2025-03-09,1,Producto dañado en logistica
DEVP2042,SKU00724,T12,2025-09-23,2,Devolucion de cliente (cambio)
DEVP2043,SKU00724,T05,2023-12-25,1,Error de picking
DEVP2044,SKU00725,T20,2023-01-13,7,Devolucion de cliente (cambio)
DEVP2045,SKU00725,T18,2024-08-15,4,Devolucion de cliente (cambio)
DEVP2046,SKU00726,T18,2025-02-09,15,Producto sin rotacion / no vendido
DEVP2047,SKU00726,T07,2023-04-08,8,Error de picking
DEVP2048,SKU00726,T15,2023-04-12,6,Error de picking
DEVP2049,SKU00727,T02,2025-09-28,3,Defecto de fabricacion
DEVP2050,SKU00727,T19,2024-11-02,2,Producto dañado en logistica
DEVP2051,SKU00729,T01,2024-10-23,11,Producto sin rotacion / no vendido
DEVP2052,SKU00730,T12,2023-06-27,10,Devolucion de cliente (cambio)
DEVP2053,SKU00730,T04,2025-04-28,4,Devolucion de cliente (cambio)
DEVP2054,SKU00730,T14,2025-05-13,13,Devolucion de cliente (cambio)
DEVP2055,SKU00731,T04,2023-03-18,5,Devolucion de cliente (cambio)
DEVP2056,SKU00731,T05,2022-07-02,4,Defecto de fabricacion
DEVP2057,SKU00731,T23,2025-07-18,5,Producto sin rotacion / no vendido
DEVP2058,SKU00731,T02,2023-02-25,6,Producto sin rotacion / no vendido
DEVP2059,SKU00732,T06,2022-10-08,8,Devolucion de cliente (cambio)
DEVP2060,SKU00732,T10,2022-12-08,4,Devolucion de cliente (cambio)
DEVP2061,SKU00732,T15,2023-03-17,6,Producto dañado en logistica
DEVP2062,SKU00732,T15,2025-05-12,9,Producto sin rotacion / no vendido
DEVP2063,SKU00732,T03,2023-09-20,8,Producto dañado en logistica
DEVP2064,SKU00732,T22,2025-11-18,10,Producto dañado en logistica
DEVP2065,SKU00732,T24,2025-11-11,6,Producto sin rotacion / no vendido
DEVP2066,SKU00732,T20,2022-10-12,11,Producto dañado en logistica
DEVP2067,SKU00732,T26,2024-11-21,2,Error de picking
DEVP2068,SKU00732,T04,2023-08-25,13,Devolucion de cliente (cambio)
DEVP2069,SKU00732,T27,2024-05-28,8,Producto sin rotacion / no vendido
DEVP2070,SKU00733,T09,2024-06-06,2,Error de picking
DEVP2071,SKU00733,T18,2025-04-12,2,Defecto de fabricacion
DEVP2072,SKU00734,T08,2023-01-10,3,Producto dañado en logistica
DEVP2073,SKU00734,T27,2025-06-21,1,Error de picking
DEVP2074,SKU00734,T17,2024-02-16,3,Defecto de fabricacion
DEVP2075,SKU00734,T17,2024-12-14,3,Error de picking
DEVP2076,SKU00734,T17,2025-08-18,2,Defecto de fabricacion
DEVP2077,SKU00735,T04,2024-05-24,19,Devolucion de cliente (cambio)
DEVP2078,SKU00735,T18,2023-06-17,19,Error de picking
DEVP2079,SKU00735,T01,2025-01-05,12,Defecto de fabricacion
DEVP2080,SKU00736,T28,2025-05-28,6,Producto sin rotacion / no vendido
DEVP2081,SKU00736,T27,2025-05-05,9,Devolucion de cliente (cambio)
DEVP2082,SKU00737,T15,2025-10-21,9,Devolucion de cliente (cambio)
DEVP2083,SKU00737,T20,2024-08-22,12,Error de picking
DEVP2084,SKU00737,T21,2023-11-04,12,Defecto de fabricacion
DEVP2085,SKU00739,T26,2023-06-11,14,Producto sin rotacion / no vendido
DEVP2086,SKU00739,T27,2023-07-08,13,Error de picking
DEVP2087,SKU00739,T10,2023-05-15,21,Producto sin rotacion / no vendido
DEVP2088,SKU00739,T04,2023-08-27,15,Producto sin rotacion / no vendido
DEVP2089,SKU00739,T04,2023-10-10,12,Devolucion de cliente (cambio)
DEVP2090,SKU00739,T28,2025-06-06,13,Producto dañado en logistica
DEVP2091,SKU00740,T08,2023-06-27,1,Devolucion de cliente (cambio)
DEVP2092,SKU00740,T06,2023-11-12,5,Producto sin rotacion / no vendido
DEVP2093,SKU00740,T06,2024-03-08,5,Producto sin rotacion / no vendido
DEVP2094,SKU00740,T10,2024-01-04,2,Error de picking
DEVP2095,SKU00743,T23,2023-12-16,11,Error de picking
DEVP2096,SKU00743,T10,2023-12-12,6,Producto dañado en logistica
DEVP2097,SKU00743,T17,2024-07-06,2,Devolucion de cliente (cambio)
DEVP2098,SKU00743,T09,2025-07-26,6,Producto dañado en logistica
DEVP2099,SKU00743,T21,2024-04-22,6,Defecto de fabricacion
DEVP2100,SKU00743,T21,2024-11-05,6,Error de picking
DEVP2101,SKU00744,T22,2024-06-08,10,Devolucion de cliente (cambio)
DEVP2102,SKU00744,T07,2024-12-24,3,Devolucion de cliente (cambio)
DEVP2103,SKU00744,T19,2024-06-28,6,Producto sin rotacion / no vendido
DEVP2104,SKU00744,T19,2025-02-06,7,Error de picking
DEVP2105,SKU00745,T17,2024-09-27,2,Producto dañado en logistica
DEVP2106,SKU00746,T15,2025-03-20,6,Defecto de fabricacion
DEVP2107,SKU00748,T16,2023-12-25,4,Defecto de fabricacion
DEVP2108,SKU00748,T19,2025-09-09,2,Error de picking
DEVP2109,SKU00749,T06,2025-05-13,2,Defecto de fabricacion
DEVP2110,SKU00749,T09,2024-09-17,2,Error de picking
DEVP2111,SKU00749,T24,2024-03-07,1,Devolucion de cliente (cambio)
DEVP2112,SKU00749,T02,2025-10-20,1,Defecto de fabricacion
DEVP2113,SKU00749,T20,2024-05-16,2,Defecto de fabricacion
DEVP2114,SKU00749,T20,2025-09-16,2,Producto dañado en logistica
DEVP2115,SKU00749,T25,2024-04-11,1,Devolucion de cliente (cambio)
DEVP2116,SKU00749,T07,2024-02-07,2,Producto dañado en logistica
DEVP2117,SKU00750,T09,2025-10-12,5,Producto sin rotacion / no vendido
DEVP2118,SKU00750,T12,2024-08-11,3,Defecto de fabricacion
DEVP2119,SKU00750,T19,2023-03-03,5,Error de picking
DEVP2120,SKU00751,T26,2025-01-02,9,Error de picking
DEVP2121,SKU00751,T26,2025-06-08,6,Producto sin rotacion / no vendido
DEVP2122,SKU00751,T10,2024-10-26,7,Producto sin rotacion / no vendido
DEVP2123,SKU00751,T10,2024-11-08,8,Defecto de fabricacion
DEVP2124,SKU00752,T16,2025-09-22,2,Defecto de fabricacion
DEVP2125,SKU00753,T18,2025-08-07,3,Producto dañado en logistica
DEVP2126,SKU00754,T12,2024-12-11,6,Producto sin rotacion / no vendido
DEVP2127,SKU00755,T21,2025-06-07,3,Error de picking
DEVP2128,SKU00756,T19,2022-12-20,4,Producto dañado en logistica
DEVP2129,SKU00756,T04,2022-09-27,7,Producto sin rotacion / no vendido
DEVP2130,SKU00756,T18,2022-06-06,4,Defecto de fabricacion
DEVP2131,SKU00756,T16,2023-04-20,5,Producto dañado en logistica
DEVP2132,SKU00756,T08,2022-08-07,7,Defecto de fabricacion
DEVP2133,SKU00756,T23,2023-02-14,4,Error de picking
DEVP2134,SKU00756,T27,2022-10-17,5,Devolucion de cliente (cambio)
DEVP2135,SKU00756,T13,2023-05-08,3,Devolucion de cliente (cambio)
DEVP2136,SKU00757,T12,2024-02-05,1,Devolucion de cliente (cambio)
DEVP2137,SKU00757,T12,2024-03-09,2,Defecto de fabricacion
DEVP2138,SKU00757,T27,2023-08-16,2,Devolucion de cliente (cambio)
DEVP2139,SKU00757,T28,2024-07-10,1,Defecto de fabricacion
DEVP2140,SKU00757,T28,2024-08-03,1,Devolucion de cliente (cambio)
DEVP2141,SKU00758,T01,2024-03-16,3,Devolucion de cliente (cambio)
DEVP2142,SKU00758,T15,2025-01-16,2,Producto sin rotacion / no vendido
DEVP2143,SKU00759,T03,2024-03-27,4,Producto dañado en logistica
DEVP2144,SKU00759,T18,2023-11-12,4,Defecto de fabricacion
DEVP2145,SKU00759,T23,2024-08-06,3,Defecto de fabricacion
DEVP2146,SKU00760,T04,2024-10-13,2,Producto dañado en logistica
DEVP2147,SKU00760,T22,2023-12-26,3,Defecto de fabricacion
DEVP2148,SKU00760,T12,2024-04-17,8,Producto sin rotacion / no vendido
DEVP2149,SKU00761,T23,2025-07-19,2,Defecto de fabricacion
DEVP2150,SKU00761,T23,2025-10-18,2,Producto sin rotacion / no vendido
DEVP2151,SKU00761,T28,2025-03-16,3,Producto sin rotacion / no vendido
DEVP2152,SKU00761,T07,2025-11-24,2,Error de picking
DEVP2153,SKU00762,T17,2025-02-13,4,Producto sin rotacion / no vendido
DEVP2154,SKU00762,T25,2025-01-05,4,Defecto de fabricacion
DEVP2155,SKU00763,T25,2025-01-25,2,Producto dañado en logistica
DEVP2156,SKU00763,T09,2024-10-13,2,Devolucion de cliente (cambio)
DEVP2157,SKU00764,T05,2025-12-21,2,Producto dañado en logistica
DEVP2158,SKU00764,T01,2022-09-02,4,Error de picking
DEVP2159,SKU00764,T01,2025-06-08,2,Devolucion de cliente (cambio)
DEVP2160,SKU00764,T08,2023-08-15,1,Devolucion de cliente (cambio)
DEVP2161,SKU00764,T07,2022-09-07,2,Error de picking
DEVP2162,SKU00764,T13,2023-07-03,2,Devolucion de cliente (cambio)
DEVP2163,SKU00767,T22,2024-05-10,4,Producto sin rotacion / no vendido
DEVP2164,SKU00767,T28,2023-09-02,1,Defecto de fabricacion
DEVP2165,SKU00767,T28,2025-11-14,2,Producto dañado en logistica
DEVP2166,SKU00767,T26,2024-02-04,3,Error de picking
DEVP2167,SKU00767,T26,2024-07-26,4,Producto dañado en logistica
DEVP2168,SKU00767,T26,2024-10-11,2,Devolucion de cliente (cambio)
DEVP2169,SKU00767,T17,2025-09-21,3,Error de picking
DEVP2170,SKU00768,T27,2023-11-10,2,Producto dañado en logistica
DEVP2171,SKU00768,T11,2025-07-14,2,Producto sin rotacion / no vendido
DEVP2172,SKU00768,T18,2024-11-03,3,Devolucion de cliente (cambio)
DEVP2173,SKU00768,T14,2024-02-19,1,Devolucion de cliente (cambio)
DEVP2174,SKU00769,T08,2022-09-28,6,Producto dañado en logistica
DEVP2175,SKU00771,T23,2024-03-08,6,Producto dañado en logistica
DEVP2176,SKU00771,T09,2023-12-17,5,Error de picking
DEVP2177,SKU00772,T16,2025-08-06,8,Defecto de fabricacion
DEVP2178,SKU00773,T26,2024-11-19,5,Defecto de fabricacion
DEVP2179,SKU00773,T26,2025-11-24,11,Devolucion de cliente (cambio)
DEVP2180,SKU00773,T17,2023-03-15,8,Producto sin rotacion / no vendido
DEVP2181,SKU00774,T28,2025-08-12,10,Producto dañado en logistica
DEVP2182,SKU00774,T02,2025-10-21,5,Devolucion de cliente (cambio)
DEVP2183,SKU00776,T07,2022-11-28,1,Defecto de fabricacion
DEVP2184,SKU00776,T23,2023-03-14,2,Defecto de fabricacion
DEVP2185,SKU00776,T03,2022-12-25,3,Defecto de fabricacion
DEVP2186,SKU00776,T03,2025-06-18,2,Devolucion de cliente (cambio)
DEVP2187,SKU00776,T26,2024-08-03,1,Producto dañado en logistica
DEVP2188,SKU00777,T21,2023-02-10,2,Defecto de fabricacion
DEVP2189,SKU00777,T19,2023-07-11,4,Devolucion de cliente (cambio)
DEVP2190,SKU00777,T24,2023-11-22,1,Producto dañado en logistica
DEVP2191,SKU00777,T25,2024-11-19,2,Devolucion de cliente (cambio)
DEVP2192,SKU00777,T05,2023-01-09,3,Producto dañado en logistica
DEVP2193,SKU00777,T02,2023-11-03,2,Producto sin rotacion / no vendido
DEVP2194,SKU00777,T18,2023-10-28,2,Defecto de fabricacion
DEVP2195,SKU00777,T11,2023-01-13,5,Devolucion de cliente (cambio)
DEVP2196,SKU00777,T11,2025-02-03,4,Error de picking
DEVP2197,SKU00778,T23,2022-12-14,8,Producto sin rotacion / no vendido
DEVP2198,SKU00778,T23,2024-02-20,3,Error de picking
DEVP2199,SKU00778,T19,2024-08-24,4,Error de picking
DEVP2200,SKU00778,T27,2025-01-21,3,Devolucion de cliente (cambio)
DEVP2201,SKU00778,T21,2023-07-21,4,Producto sin rotacion / no vendido
DEVP2202,SKU00778,T05,2025-07-22,5,Error de picking
DEVP2203,SKU00778,T06,2023-01-19,3,Producto sin rotacion / no vendido
DEVP2204,SKU00778,T16,2023-09-12,5,Producto dañado en logistica
DEVP2205,SKU00778,T20,2024-10-12,4,Defecto de fabricacion
DEVP2206,SKU00779,T01,2024-02-04,1,Producto sin rotacion / no vendido
DEVP2207,SKU00779,T10,2025-11-14,4,Defecto de fabricacion
DEVP2208,SKU00780,T01,2024-08-08,6,Error de picking
DEVP2209,SKU00780,T11,2025-12-11,6,Producto sin rotacion / no vendido
DEVP2210,SKU00780,T08,2024-08-09,6,Devolucion de cliente (cambio)
DEVP2211,SKU00781,T06,2025-04-03,3,Error de picking
DEVP2212,SKU00781,T08,2025-01-13,4,Error de picking
DEVP2213,SKU00781,T16,2024-02-17,5,Producto dañado en logistica
DEVP2214,SKU00783,T07,2025-12-13,6,Producto dañado en logistica
DEVP2215,SKU00783,T18,2023-08-19,1,Devolucion de cliente (cambio)
DEVP2216,SKU00783,T09,2024-08-19,2,Producto sin rotacion / no vendido
DEVP2217,SKU00783,T11,2023-05-05,2,Producto dañado en logistica
DEVP2218,SKU00783,T23,2024-04-23,1,Error de picking
DEVP2219,SKU00783,T23,2024-06-26,2,Defecto de fabricacion
DEVP2220,SKU00783,T12,2025-08-10,2,Defecto de fabricacion
DEVP2221,SKU00783,T26,2023-05-27,5,Defecto de fabricacion
DEVP2222,SKU00783,T26,2025-11-06,1,Error de picking
DEVP2223,SKU00783,T19,2024-05-25,3,Producto dañado en logistica
DEVP2224,SKU00784,T08,2023-11-22,8,Devolucion de cliente (cambio)
DEVP2225,SKU00784,T15,2025-11-17,7,Error de picking
DEVP2226,SKU00785,T19,2024-12-19,5,Producto sin rotacion / no vendido
DEVP2227,SKU00785,T26,2022-09-19,8,Producto sin rotacion / no vendido
DEVP2228,SKU00785,T26,2024-09-26,7,Producto sin rotacion / no vendido
DEVP2229,SKU00788,T17,2024-04-16,3,Producto sin rotacion / no vendido
DEVP2230,SKU00788,T03,2024-06-27,4,Error de picking
DEVP2231,SKU00789,T09,2025-06-05,3,Devolucion de cliente (cambio)
DEVP2232,SKU00789,T25,2025-12-15,1,Error de picking
DEVP2233,SKU00789,T21,2025-08-26,1,Producto dañado en logistica
DEVP2234,SKU00789,T26,2024-05-21,2,Producto sin rotacion / no vendido
DEVP2235,SKU00789,T05,2023-02-16,1,Producto dañado en logistica
DEVP2236,SKU00789,T03,2025-06-06,4,Producto dañado en logistica
DEVP2237,SKU00789,T19,2024-09-11,2,Producto dañado en logistica
DEVP2238,SKU00790,T01,2025-08-18,5,Defecto de fabricacion
DEVP2239,SKU00791,T04,2025-11-10,3,Devolucion de cliente (cambio)
DEVP2240,SKU00791,T14,2025-11-09,2,Defecto de fabricacion
DEVP2241,SKU00793,T11,2024-12-12,4,Producto dañado en logistica
DEVP2242,SKU00794,T07,2024-11-26,5,Devolucion de cliente (cambio)
DEVP2243,SKU00794,T26,2022-08-24,4,Defecto de fabricacion
DEVP2244,SKU00794,T26,2023-09-27,2,Producto sin rotacion / no vendido
DEVP2245,SKU00794,T05,2023-09-04,4,Devolucion de cliente (cambio)
DEVP2246,SKU00794,T01,2025-08-10,2,Producto dañado en logistica
DEVP2247,SKU00794,T20,2024-04-09,3,Producto dañado en logistica
DEVP2248,SKU00794,T13,2025-10-10,12,Error de picking
DEVP2249,SKU00795,T16,2025-11-10,3,Devolucion de cliente (cambio)
DEVP2250,SKU00795,T11,2024-12-21,1,Producto dañado en logistica
DEVP2251,SKU00795,T21,2025-12-24,2,Defecto de fabricacion
DEVP2252,SKU00796,T23,2024-06-22,1,Devolucion de cliente (cambio)
DEVP2253,SKU00796,T03,2023-04-04,1,Error de picking
DEVP2254,SKU00797,T18,2025-04-23,4,Defecto de fabricacion
DEVP2255,SKU00797,T27,2025-07-07,3,Producto sin rotacion / no vendido
DEVP2256,SKU00798,T06,2023-05-15,1,Producto dañado en logistica
DEVP2257,SKU00798,T25,2025-08-25,2,Producto dañado en logistica
DEVP2258,SKU00798,T24,2024-03-25,3,Producto sin rotacion / no vendido
DEVP2259,SKU00799,T13,2024-11-15,3,Error de picking
DEVP2260,SKU00799,T20,2025-05-28,1,Devolucion de cliente (cambio)
DEVP2261,SKU00453,T11,2024-03-07,2,Producto dañado en logistica
DEVP2262,SKU00453,T04,2023-06-02,2,Defecto de fabricacion
DEVP2263,SKU00453,T24,2025-01-19,2,Defecto de fabricacion
DEVP2264,SKU00058,T03,2024-10-08,7,Producto dañado en logistica
DEVP2265,SKU00058,T21,2025-07-28,6,Producto dañado en logistica
DEVP2266,SKU00058,T16,2024-08-23,5,Defecto de fabricacion
DEVP2267,SKU00058,T07,2024-08-25,3,Defecto de fabricacion
DEVP2268,SKU00058,T15,2025-02-02,6,Devolucion de cliente (cambio)
DEVP2269,SKU00058,T14,2025-05-18,7,Devolucion de cliente (cambio)
DEVP2270,SKU00112,T09,2023-07-08,16,Producto dañado en logistica
DEVP2271,SKU00016,T02,2025-02-15,2,Devolucion de cliente (cambio)
DEVP2272,SKU00430,T27,2025-04-03,1,Defecto de fabricacion
DEVP2273,SKU00430,T25,2024-11-22,2,Devolucion de cliente (cambio)
DEVP2274,SKU00430,T12,2025-02-15,2,Devolucion de cliente (cambio)
DEVP2275,SKU00433,T14,2025-10-22,3,Error de picking
DEVP2276,SKU00533,T22,2024-06-04,4,Devolucion de cliente (cambio)
DEVP2277,SKU00533,T01,2025-04-05,4,Devolucion de cliente (cambio)
DEVP2278,SKU00533,T11,2024-07-27,3,Devolucion de cliente (cambio)
DEVP2279,SKU00533,T19,2025-11-16,1,Error de picking
