fecha_mes,id_tienda,id_producto,stock_disponible,stock_en_transito
2025-05-01,T27,SKU00073,31,5
2025-06-01,T27,SKU00073,30,5
2025-07-01,T27,SKU00073,20,10
2025-08-01,T27,SKU00073,34,4
2025-09-01,T27,SKU00073,49,4
2025-10-01,T27,SKU00073,23,7
2025-11-01,T27,SKU00073,37,7
2025-12-01,T27,SKU00073,65,7
2024-10-01,T02,SKU00073,40,8
2024-11-01,T02,SKU00073,38,4
2024-12-01,T02,SKU00073,42,3
2025-01-01,T02,SKU00073,50,8
2025-02-01,T02,SKU00073,34,9
2025-03-01,T02,SKU00073,33,8
2025-04-01,T02,SKU00073,32,10
2025-05-01,T02,SKU00073,29,11
2025-06-01,T02,SKU00073,30,7
2025-07-01,T02,SKU00073,42,8
2025-08-01,T02,SKU00073,29,6
2025-09-01,T02,SKU00073,50,6
2025-10-01,T02,SKU00073,19,4
2025-12-01,T02,SKU00073,34,1
2024-10-01,T24,SKU00073,59,9
2024-11-01,T24,SKU00073,39,7
2024-12-01,T24,SKU00073,35,3
2025-01-01,T24,SKU00073,39,5
2025-02-01,T24,SKU00073,35,10
2025-03-01,T24,SKU00073,34,4
2025-04-01,T24,SKU00073,38,8
2025-05-01,T24,SKU00073,36,5
2025-06-01,T24,SKU00073,12,8
2025-07-01,T24,SKU00073,21,7
2025-08-01,T24,SKU00073,21,6
2025-09-01,T24,SKU00073,48,9
2025-10-01,T24,SKU00073,19,2
2025-11-01,T24,SKU00073,46,8
2025-12-01,T24,SKU00073,33,6
2024-10-01,T12,SKU00073,38,7
2024-11-01,T12,SKU00073,32,6
2024-12-01,T12,SKU00073,64,5
2025-02-01,T12,SKU00073,32,6
2025-03-01,T12,SKU00073,27,5
2025-04-01,T12,SKU00073,42,5
2025-05-01,T12,SKU00073,41,5
2025-06-01,T12,SKU00073,51,2
2025-07-01,T12,SKU00073,24,5
2025-08-01,T12,SKU00073,38,8
2025-09-01,T12,SKU00073,22,3
2025-10-01,T12,SKU00073,69,5
2025-11-01,T12,SKU00073,51,5
2025-12-01,T12,SKU00073,28,3
2024-10-01,T03,SKU00073,36,7
2024-11-01,T03,SKU00073,24,4
2024-12-01,T03,SKU00073,37,4
2025-01-01,T03,SKU00073,26,1
2025-02-01,T03,SKU00073,40,5
2025-03-01,T03,SKU00073,56,3
2025-04-01,T03,SKU00073,41,5
2025-05-01,T03,SKU00073,26,5
2025-06-01,T03,SKU00073,42,3
2025-07-01,T03,SKU00073,34,2
2025-08-01,T03,SKU00073,44,5
2025-09-01,T03,SKU00073,35,5
2025-10-01,T03,SKU00073,17,8
2025-11-01,T03,SKU00073,33,6
2025-12-01,T03,SKU00073,37,5
2024-10-01,T28,SKU00073,51,3
2024-11-01,T28,SKU00073,53,3
2024-12-01,T28,SKU00073,16,9
2025-02-01,T28,SKU00073,62,11
2025-03-01,T28,SKU00073,27,7
2025-04-01,T28,SKU00073,31,3
2025-05-01,T28,SKU00073,26,1
2025-06-01,T28,SKU00073,24,6
2025-07-01,T28,SKU00073,39,4
2025-08-01,T28,SKU00073,53,2
2025-09-01,T28,SKU00073,5,5
2025-10-01,T28,SKU00073,25,10
2025-11-01,T28,SKU00073,35,7
2025-12-01,T28,SKU00073,26,2
2024-10-01,T06,SKU00073,0,6
2024-11-01,T06,SKU00073,48,6
2024-12-01,T06,SKU00073,25,6
2025-01-01,T06,SKU00073,18,4
2025-02-01,T06,SKU00073,38,4
2025-03-01,T06,SKU00073,47,4
2025-04-01,T06,SKU00073,27,10
2025-05-01,T06,SKU00073,50,5
2025-06-01,T06,SKU00073,34,4
2025-07-01,T06,SKU00073,32,7
2025-08-01,T06,SKU00073,13,5
2025-09-01,T06,SKU00073,35,4
2025-10-01,T06,SKU00073,24,6
2025-11-01,T06,SKU00073,55,5
2025-12-01,T06,SKU00073,22,8
2024-10-01,T18,SKU00073,24,5
2024-11-01,T18,SKU00073,35,8
2024-12-01,T18,SKU00073,31,6
2025-01-01,T18,SKU00073,43,4
2025-02-01,T18,SKU00073,26,6
2025-03-01,T18,SKU00073,47,9
2025-04-01,T18,SKU00073,36,8
2025-05-01,T18,SKU00073,29,2
2025-06-01,T18,SKU00073,33,13
2025-07-01,T18,SKU00073,52,6
2025-08-01,T18,SKU00073,30,7
2025-09-01,T18,SKU00073,32,11
2025-10-01,T18,SKU00073,41,6
2025-11-01,T18,SKU00073,18,8
2024-10-01,T25,SKU00073,51,9
2024-11-01,T25,SKU00073,24,7
2025-01-01,T25,SKU00073,25,9
2025-02-01,T25,SKU00073,32,3
2025-03-01,T25,SKU00073,41,8
2025-04-01,T25,SKU00073,16,6
2025-05-01,T25,SKU00073,37,1
2025-06-01,T25,SKU00073,21,10
2025-07-01,T25,SKU00073,30,4
2025-08-01,T25,SKU00073,47,5
2025-09-01,T25,SKU00073,42,3
2025-10-01,T25,SKU00073,46,5
2025-11-01,T25,SKU00073,27,7
2025-12-01,T25,SKU00073,32,8
2024-10-01,T05,SKU00073,28,6
2024-11-01,T05,SKU00073,-35,8
2024-12-01,T05,SKU00073,39,4
2025-01-01,T05,SKU00073,28,5
2025-02-01,T05,SKU00073,21,2
2025-03-01,T05,SKU00073,21,7
2025-04-01,T05,SKU00073,29,3
2025-05-01,T05,SKU00073,12,3
2025-06-01,T05,SKU00073,56,6
2025-07-01,T05,SKU00073,35,8
2025-08-01,T05,SKU00073,48,6
2025-09-01,T05,SKU00073,35,7
2025-10-01,T05,SKU00073,19,5
2025-11-01,T05,SKU00073,32,3
2025-12-01,T05,SKU00073,36,7
2024-10-01,T16,SKU00073,38,7
2024-11-01,T16,SKU00073,42,6
2024-12-01,T16,SKU00073,25,9
2025-01-01,T16,SKU00073,24,8
2025-02-01,T16,SKU00073,42,8
2025-03-01,T16,SKU00073,39,5
2025-05-01,T16,SKU00073,56,6
2025-06-01,T16,SKU00073,35,8
2025-07-01,T16,SKU00073,41,1
2025-08-01,T16,SKU00073,48,10
2025-09-01,T16,SKU00073,37,6
2025-10-01,T16,SKU00073,38,5
2025-11-01,T16,SKU00073,37,8
2025-12-01,T16,SKU00073,49,11
2023-03-01,T05,SKU00074,23,6
2023-04-01,T05,SKU00074,33,15
2023-05-01,T05,SKU00074,37,6
2023-06-01,T05,SKU00074,44,7
2023-07-01,T05,SKU00074,29,5
2023-08-01,T05,SKU00074,54,3
2023-09-01,T05,SKU00074,39,8
2023-10-01,T05,SKU00074,37,6
2023-11-01,T05,SKU00074,25,3
2023-12-01,T05,SKU00074,24,7
2024-01-01,T05,SKU00074,36,8
2024-02-01,T05,SKU00074,39,7
2024-03-01,T05,SKU00074,42,3
2024-04-01,T05,SKU00074,41,5
2024-05-01,T05,SKU00074,35,7
2024-06-01,T05,SKU00074,53,3
2024-07-01,T05,SKU00074,42,5
2024-08-01,T05,SKU00074,42,6
2024-09-01,T05,SKU00074,40,5
2024-10-01,T05,SKU00074,37,3
2024-12-01,T05,SKU00074,39,11
2025-01-01,T05,SKU00074,-43,9
2025-02-01,T05,SKU00074,42,3
2025-04-01,T05,SKU00074,28,4
2025-05-01,T05,SKU00074,31,8
2025-06-01,T05,SKU00074,49,10
2025-07-01,T05,SKU00074,17,10
2025-08-01,T05,SKU00074,28,2
2025-09-01,T05,SKU00074,15,8
2025-10-01,T05,SKU00074,24,4
2025-11-01,T05,SKU00074,32,5
2025-12-01,T05,SKU00074,45,3
2023-03-01,T21,SKU00074,32,6
2023-04-01,T21,SKU00074,19,4
2023-05-01,T21,SKU00074,10,9
2023-07-01,T21,SKU00074,28,5
2023-08-01,T21,SKU00074,11,2
2023-09-01,T21,SKU00074,34,6
2023-10-01,T21,SKU00074,22,12
2023-11-01,T21,SKU00074,19,4
2023-12-01,T21,SKU00074,39,3
2024-01-01,T21,SKU00074,41,5
2024-02-01,T21,SKU00074,39,3
2024-03-01,T21,SKU00074,36,5
2024-04-01,T21,SKU00074,16,5
2024-05-01,T21,SKU00074,49,6
2024-06-01,T21,SKU00074,40,3
2024-07-01,T21,SKU00074,40,7
2024-08-01,T21,SKU00074,41,9
2024-09-01,T21,SKU00074,25,4
2024-10-01,T21,SKU00074,22,7
2024-11-01,T21,SKU00074,25,10
2024-12-01,T21,SKU00074,41,6
2025-01-01,T21,SKU00074,37,7
2025-03-01,T21,SKU00074,50,7
2025-04-01,T21,SKU00074,43,7
2025-05-01,T21,SKU00074,39,4
2025-06-01,T21,SKU00074,25,4
2025-07-01,T21,SKU00074,46,1
2025-08-01,T21,SKU00074,17,6
2025-09-01,T21,SKU00074,5,10
2025-10-01,T21,SKU00074,41,7
2025-11-01,T21,SKU00074,23,6
2025-12-01,T21,SKU00074,35,6
2023-03-01,T23,SKU00074,49,4
2023-04-01,T23,SKU00074,25,6
2023-05-01,T23,SKU00074,15,3
2023-06-01,T23,SKU00074,44,3
2023-07-01,T23,SKU00074,48,8
2023-08-01,T23,SKU00074,46,12
2023-09-01,T23,SKU00074,30,2
2023-10-01,T23,SKU00074,27,4
2023-11-01,T23,SKU00074,36,9
2023-12-01,T23,SKU00074,56,1
2024-01-01,T23,SKU00074,35,0
2024-02-01,T23,SKU00074,28,4
2024-03-01,T23,SKU00074,23,5
2024-04-01,T23,SKU00074,15,4
2024-05-01,T23,SKU00074,28,8
2024-06-01,T23,SKU00074,33,8
2024-07-01,T23,SKU00074,22,3
2024-08-01,T23,SKU00074,45,4
2024-09-01,T23,SKU00074,31,6
2025-01-01,T23,SKU00074,25,4
2025-02-01,T23,SKU00074,61,5
2025-04-01,T23,SKU00074,33,6
2025-05-01,T23,SKU00074,34,7
2025-06-01,T23,SKU00074,38,7
2025-07-01,T23,SKU00074,44,4
2025-08-01,T23,SKU00074,37,3
2025-09-01,T23,SKU00074,40,4
2025-10-01,T23,SKU00074,32,8
2025-11-01,T23,SKU00074,59,7
2025-12-01,T23,SKU00074,41,7
2023-03-01,T06,SKU00074,37,11
2023-04-01,T06,SKU00074,26,3
2023-05-01,T06,SKU00074,36,4
2023-08-01,T06,SKU00074,27,7
2023-09-01,T06,SKU00074,44,6
2023-10-01,T06,SKU00074,32,8
2023-11-01,T06,SKU00074,-29,9
2023-12-01,T06,SKU00074,22,3
2024-01-01,T06,SKU00074,66,3
2024-02-01,T06,SKU00074,50,8
2024-03-01,T06,SKU00074,39,1
2024-04-01,T06,SKU00074,17,12
2024-05-01,T06,SKU00074,23,4
2024-07-01,T06,SKU00074,40,9
2024-08-01,T06,SKU00074,43,2
2024-09-01,T06,SKU00074,37,3
2024-10-01,T06,SKU00074,42,3
2024-11-01,T06,SKU00074,35,3
2024-12-01,T06,SKU00074,38,6
2025-01-01,T06,SKU00074,44,5
2025-02-01,T06,SKU00074,55,9
2025-03-01,T06,SKU00074,47,7
2025-04-01,T06,SKU00074,26,8
2025-05-01,T06,SKU00074,20,8
2025-07-01,T06,SKU00074,30,9
2025-08-01,T06,SKU00074,36,4
2025-09-01,T06,SKU00074,37,5
2025-10-01,T06,SKU00074,15,6
2025-11-01,T06,SKU00074,28,6
2025-12-01,T06,SKU00074,19,12
2023-03-01,T22,SKU00074,26,1
2023-04-01,T22,SKU00074,50,8
2023-05-01,T22,SKU00074,16,5
2023-06-01,T22,SKU00074,26,7
2023-07-01,T22,SKU00074,38,4
2023-08-01,T22,SKU00074,47,9
2023-09-01,T22,SKU00074,40,9
2023-11-01,T22,SKU00074,29,9
2023-12-01,T22,SKU00074,58,5
2024-01-01,T22,SKU00074,19,16
2024-02-01,T22,SKU00074,29,4
2024-03-01,T22,SKU00074,26,7
2024-05-01,T22,SKU00074,39,5
2024-06-01,T22,SKU00074,28,7
2024-07-01,T22,SKU00074,56,6
2024-08-01,T22,SKU00074,35,10
2024-09-01,T22,SKU00074,50,5
2024-10-01,T22,SKU00074,40,3
2024-11-01,T22,SKU00074,51,6
2024-12-01,T22,SKU00074,30,3
2025-01-01,T22,SKU00074,39,3
2025-02-01,T22,SKU00074,46,8
2025-03-01,T22,SKU00074,32,8
2025-04-01,T22,SKU00074,41,8
2025-05-01,T22,SKU00074,48,9
2025-06-01,T22,SKU00074,35,8
2025-07-01,T22,SKU00074,28,7
2025-08-01,T22,SKU00074,37,8
2025-09-01,T22,SKU00074,31,10
2025-10-01,T22,SKU00074,60,5
2025-11-01,T22,SKU00074,37,5
2025-12-01,T22,SKU00074,37,13
2023-03-01,T19,SKU00074,21,6
2023-04-01,T19,SKU00074,38,3
2023-05-01,T19,SKU00074,20,7
2023-06-01,T19,SKU00074,40,10
2023-07-01,T19,SKU00074,38,3
2023-08-01,T19,SKU00074,50,7
2023-09-01,T19,SKU00074,34,2
2023-10-01,T19,SKU00074,38,6
2023-12-01,T19,SKU00074,41,3
2024-01-01,T19,SKU00074,51,5
2024-02-01,T19,SKU00074,51,6
2024-03-01,T19,SKU00074,46,8
2024-04-01,T19,SKU00074,27,2
2024-05-01,T19,SKU00074,49,8
2024-06-01,T19,SKU00074,28,5
2024-07-01,T19,SKU00074,38,6
2024-08-01,T19,SKU00074,36,5
2024-10-01,T19,SKU00074,57,4
2024-11-01,T19,SKU00074,21,11
2024-12-01,T19,SKU00074,40,10
2025-01-01,T19,SKU00074,32,8
2025-02-01,T19,SKU00074,26,5
2025-03-01,T19,SKU00074,51,5
2025-04-01,T19,SKU00074,40,8
2025-05-01,T19,SKU00074,18,5
2025-06-01,T19,SKU00074,46,4
2025-07-01,T19,SKU00074,43,4
2025-08-01,T19,SKU00074,27,3
2025-09-01,T19,SKU00074,39,5
2025-10-01,T19,SKU00074,29,6
2025-11-01,T19,SKU00074,39,10
2023-03-01,T16,SKU00074,47,4
2023-04-01,T16,SKU00074,48,3
2023-05-01,T16,SKU00074,35,6
2023-06-01,T16,SKU00074,43,4
2023-07-01,T16,SKU00074,31,5
2023-08-01,T16,SKU00074,19,9
2023-09-01,T16,SKU00074,36,6
2023-10-01,T16,SKU00074,35,3
2023-11-01,T16,SKU00074,21,2
2024-01-01,T16,SKU00074,42,5
2024-02-01,T16,SKU00074,15,4
2024-03-01,T16,SKU00074,51,2
2024-04-01,T16,SKU00074,30,5
2024-05-01,T16,SKU00074,14,6
2024-06-01,T16,SKU00074,36,6
2024-07-01,T16,SKU00074,60,9
2024-08-01,T16,SKU00074,37,12
2024-09-01,T16,SKU00074,51,6
2024-10-01,T16,SKU00074,41,6
2024-11-01,T16,SKU00074,48,4
2024-12-01,T16,SKU00074,35,4
2025-01-01,T16,SKU00074,33,8
2025-02-01,T16,SKU00074,7,5
2025-03-01,T16,SKU00074,49,7
2025-04-01,T16,SKU00074,48,5
2025-05-01,T16,SKU00074,37,10
2025-06-01,T16,SKU00074,31,4
2025-07-01,T16,SKU00074,51,7
2025-08-01,T16,SKU00074,45,7
2025-09-01,T16,SKU00074,47,10
2025-10-01,T16,SKU00074,-35,7
2025-11-01,T16,SKU00074,31,6
2025-12-01,T16,SKU00074,54,5
2023-03-01,T12,SKU00074,14,6
2023-04-01,T12,SKU00074,30,3
2023-05-01,T12,SKU00074,29,9
2023-06-01,T12,SKU00074,56,2
2023-07-01,T12,SKU00074,50,5
2023-08-01,T12,SKU00074,43,6
2023-09-01,T12,SKU00074,23,7
2023-10-01,T12,SKU00074,40,7
2023-11-01,T12,SKU00074,34,4
2023-12-01,T12,SKU00074,29,7
2024-01-01,T12,SKU00074,45,5
2024-02-01,T12,SKU00074,33,4
2024-03-01,T12,SKU00074,22,6
2024-04-01,T12,SKU00074,44,6
2024-05-01,T12,SKU00074,18,5
2024-06-01,T12,SKU00074,38,6
2024-07-01,T12,SKU00074,37,11
2024-08-01,T12,SKU00074,36,13
2024-09-01,T12,SKU00074,38,9
2024-10-01,T12,SKU00074,36,9
2024-11-01,T12,SKU00074,32,6
2024-12-01,T12,SKU00074,41,4
2025-01-01,T12,SKU00074,23,7
2025-02-01,T12,SKU00074,20,10
2025-03-01,T12,SKU00074,23,6
2025-04-01,T12,SKU00074,35,1
2025-05-01,T12,SKU00074,27,4
2025-06-01,T12,SKU00074,35,1
2025-08-01,T12,SKU00074,52,7
2025-09-01,T12,SKU00074,43,8
2025-10-01,T12,SKU00074,43,7
2025-11-01,T12,SKU00074,10,6
2025-12-01,T12,SKU00074,31,4
2023-03-01,T11,SKU00074,47,6
2023-04-01,T11,SKU00074,30,10
2023-05-01,T11,SKU00074,26,1
2023-06-01,T11,SKU00074,58,10
2023-07-01,T11,SKU00074,31,10
2023-08-01,T11,SKU00074,13,8
2023-09-01,T11,SKU00074,34,4
2023-10-01,T11,SKU00074,15,6
2023-11-01,T11,SKU00074,26,3
2023-12-01,T11,SKU00074,38,5
2024-01-01,T11,SKU00074,37,6
2024-02-01,T11,SKU00074,23,5
2024-03-01,T11,SKU00074,33,5
2024-04-01,T11,SKU00074,40,3
2024-05-01,T11,SKU00074,38,4
2024-06-01,T11,SKU00074,41,8
2024-07-01,T11,SKU00074,18,8
2024-08-01,T11,SKU00074,27,8
2024-09-01,T11,SKU00074,25,6
2024-10-01,T11,SKU00074,24,7
2024-11-01,T11,SKU00074,24,1
2024-12-01,T11,SKU00074,34,4
2025-01-01,T11,SKU00074,26,9
2025-02-01,T11,SKU00074,34,7
2025-03-01,T11,SKU00074,36,6
2025-04-01,T11,SKU00074,29,6
2025-05-01,T11,SKU00074,44,8
2025-06-01,T11,SKU00074,52,2
2025-07-01,T11,SKU00074,34,6
2025-08-01,T11,SKU00074,25,6
2025-09-01,T11,SKU00074,49,9
2025-11-01,T11,SKU00074,32,4
2025-12-01,T11,SKU00074,24,8
2023-03-01,T26,SKU00074,39,8
2023-04-01,T26,SKU00074,13,6
2023-05-01,T26,SKU00074,27,11
2023-06-01,T26,SKU00074,47,6
2023-07-01,T26,SKU00074,42,6
2023-08-01,T26,SKU00074,27,9
2023-09-01,T26,SKU00074,47,5
2023-10-01,T26,SKU00074,11,3
2023-11-01,T26,SKU00074,27,5
2023-12-01,T26,SKU00074,32,7
2024-01-01,T26,SKU00074,36,6
2024-02-01,T26,SKU00074,29,9
2024-03-01,T26,SKU00074,17,8
2024-04-01,T26,SKU00074,32,0
2024-06-01,T26,SKU00074,37,9
2024-07-01,T26,SKU00074,29,11
2024-08-01,T26,SKU00074,29,6
2024-09-01,T26,SKU00074,19,9
2024-10-01,T26,SKU00074,41,2
2024-11-01,T26,SKU00074,16,7
2024-12-01,T26,SKU00074,41,7
2025-01-01,T26,SKU00074,65,2
2025-02-01,T26,SKU00074,30,3
2025-03-01,T26,SKU00074,30,3
2025-04-01,T26,SKU00074,31,8
2025-05-01,T26,SKU00074,26,2
2025-06-01,T26,SKU00074,20,5
2025-07-01,T26,SKU00074,32,1
2025-08-01,T26,SKU00074,30,7
2025-09-01,T26,SKU00074,55,6
2025-10-01,T26,SKU00074,21,5
2025-11-01,T26,SKU00074,51,7
2025-12-01,T26,SKU00074,46,3
2023-03-01,T04,SKU00074,35,6
2023-04-01,T04,SKU00074,38,6
2023-05-01,T04,SKU00074,16,8
2023-06-01,T04,SKU00074,21,5
2023-07-01,T04,SKU00074,33,5
2023-08-01,T04,SKU00074,16,6
2023-09-01,T04,SKU00074,39,6
2023-10-01,T04,SKU00074,38,9
2023-11-01,T04,SKU00074,10,6
2023-12-01,T04,SKU00074,27,8
2024-01-01,T04,SKU00074,46,6
2024-02-01,T04,SKU00074,18,9
2024-03-01,T04,SKU00074,57,5
2024-04-01,T04,SKU00074,41,7
2024-05-01,T04,SKU00074,55,2
2024-06-01,T04,SKU00074,36,3
2024-07-01,T04,SKU00074,32,4
2024-08-01,T04,SKU00074,0,7
2024-09-01,T04,SKU00074,21,5
2024-10-01,T04,SKU00074,47,3
2024-11-01,T04,SKU00074,27,7
2024-12-01,T04,SKU00074,35,5
2025-01-01,T04,SKU00074,31,3
2025-02-01,T04,SKU00074,18,3
2025-03-01,T04,SKU00074,25,6
2025-04-01,T04,SKU00074,37,2
2025-05-01,T04,SKU00074,44,12
2025-06-01,T04,SKU00074,46,4
2025-07-01,T04,SKU00074,23,9
2025-08-01,T04,SKU00074,37,7
2025-09-01,T04,SKU00074,45,6
2025-10-01,T04,SKU00074,55,7
2025-11-01,T04,SKU00074,41,5
2025-12-01,T04,SKU00074,45,5
2023-03-01,T09,SKU00074,42,9
2023-04-01,T09,SKU00074,20,6
2023-05-01,T09,SKU00074,44,6
2023-06-01,T09,SKU00074,51,6
2023-07-01,T09,SKU00074,9,7
2023-08-01,T09,SKU00074,41,3
2023-10-01,T09,SKU00074,36,8
2023-11-01,T09,SKU00074,21,4
2023-12-01,T09,SKU00074,31,6
2024-01-01,T09,SKU00074,34,5
2024-02-01,T09,SKU00074,30,3
2024-03-01,T09,SKU00074,35,2
2024-04-01,T09,SKU00074,36,2
2024-05-01,T09,SKU00074,23,3
2024-06-01,T09,SKU00074,53,8
2024-07-01,T09,SKU00074,29,8
2024-08-01,T09,SKU00074,54,7
2024-09-01,T09,SKU00074,43,5
2024-10-01,T09,SKU00074,49,6
2024-11-01,T09,SKU00074,43,5
2025-01-01,T09,SKU00074,40,6
2025-02-01,T09,SKU00074,34,2
2025-03-01,T09,SKU00074,22,6
2025-04-01,T09,SKU00074,10,7
2025-05-01,T09,SKU00074,34,5
2025-06-01,T09,SKU00074,26,6
2025-07-01,T09,SKU00074,40,7
2025-09-01,T09,SKU00074,32,5
2025-10-01,T09,SKU00074,35,4
2025-11-01,T09,SKU00074,28,6
2025-12-01,T09,SKU00074,38,4
2023-03-01,T17,SKU00074,53,3
2023-04-01,T17,SKU00074,26,2
2023-05-01,T17,SKU00074,37,5
2023-06-01,T17,SKU00074,52,5
2023-07-01,T17,SKU00074,43,1
2023-08-01,T17,SKU00074,34,4
2023-09-01,T17,SKU00074,8,8
2023-12-01,T17,SKU00074,46,7
2024-01-01,T17,SKU00074,31,5
2024-02-01,T17,SKU00074,61,12
2024-03-01,T17,SKU00074,14,3
2024-04-01,T17,SKU00074,41,11
2024-05-01,T17,SKU00074,19,1
2024-06-01,T17,SKU00074,15,5
2024-07-01,T17,SKU00074,23,9
2024-09-01,T17,SKU00074,42,5
2024-10-01,T17,SKU00074,40,11
2024-11-01,T17,SKU00074,38,3
2024-12-01,T17,SKU00074,34,1
2025-01-01,T17,SKU00074,16,6
2025-02-01,T17,SKU00074,19,7
2025-03-01,T17,SKU00074,33,8
2025-04-01,T17,SKU00074,41,3
2025-05-01,T17,SKU00074,28,4
2025-06-01,T17,SKU00074,57,7
2025-07-01,T17,SKU00074,26,8
2025-08-01,T17,SKU00074,32,4
2025-09-01,T17,SKU00074,14,5
2025-10-01,T17,SKU00074,24,7
2025-11-01,T17,SKU00074,18,5
2025-12-01,T17,SKU00074,57,8
2023-03-01,T20,SKU00074,26,9
2023-04-01,T20,SKU00074,42,6
2023-05-01,T20,SKU00074,47,9
2023-06-01,T20,SKU00074,27,13
2023-07-01,T20,SKU00074,41,4
2023-08-01,T20,SKU00074,42,7
2023-09-01,T20,SKU00074,41,7
2023-10-01,T20,SKU00074,20,10
2023-11-01,T20,SKU00074,37,12
2023-12-01,T20,SKU00074,8,7
2024-01-01,T20,SKU00074,33,8
2024-02-01,T20,SKU00074,42,5
2024-03-01,T20,SKU00074,26,6
2024-04-01,T20,SKU00074,47,9
2024-05-01,T20,SKU00074,36,10
2024-06-01,T20,SKU00074,52,10
2024-07-01,T20,SKU00074,22,7
2024-08-01,T20,SKU00074,32,8
2024-09-01,T20,SKU00074,29,2
2024-10-01,T20,SKU00074,30,10
2024-11-01,T20,SKU00074,74,3
2024-12-01,T20,SKU00074,27,6
2025-01-01,T20,SKU00074,41,4
2025-02-01,T20,SKU00074,24,9
2025-03-01,T20,SKU00074,61,4
2025-04-01,T20,SKU00074,50,5
2025-05-01,T20,SKU00074,23,3
2025-06-01,T20,SKU00074,18,6
2025-07-01,T20,SKU00074,19,4
2025-08-01,T20,SKU00074,29,4
2025-09-01,T20,SKU00074,36,10
2025-10-01,T20,SKU00074,21,4
2025-11-01,T20,SKU00074,30,8
2023-03-01,T25,SKU00074,40,3
2023-04-01,T25,SKU00074,48,7
2023-05-01,T25,SKU00074,31,3
2023-06-01,T25,SKU00074,39,5
2023-07-01,T25,SKU00074,44,1
2023-08-01,T25,SKU00074,40,2
2023-09-01,T25,SKU00074,42,7
2023-10-01,T25,SKU00074,43,8
2023-11-01,T25,SKU00074,34,4
2023-12-01,T25,SKU00074,47,10
2024-01-01,T25,SKU00074,21,5
2024-02-01,T25,SKU00074,57,7
2024-03-01,T25,SKU00074,34,7
2024-04-01,T25,SKU00074,16,4
2024-05-01,T25,SKU00074,44,5
2024-06-01,T25,SKU00074,17,5
2024-07-01,T25,SKU00074,49,7
2024-08-01,T25,SKU00074,43,5
2024-09-01,T25,SKU00074,51,5
2024-10-01,T25,SKU00074,30,8
2024-11-01,T25,SKU00074,45,7
2024-12-01,T25,SKU00074,22,4
2025-01-01,T25,SKU00074,34,4
2025-02-01,T25,SKU00074,34,4
2025-03-01,T25,SKU00074,39,7
2025-04-01,T25,SKU00074,60,8
2025-05-01,T25,SKU00074,25,8
2025-06-01,T25,SKU00074,41,7
2025-08-01,T25,SKU00074,50,5
2025-09-01,T25,SKU00074,34,6
2025-10-01,T25,SKU00074,37,8
2025-11-01,T25,SKU00074,60,6
2025-12-01,T25,SKU00074,25,7
2023-03-01,T24,SKU00074,31,5
2023-04-01,T24,SKU00074,43,4
2023-05-01,T24,SKU00074,35,12
2023-06-01,T24,SKU00074,37,4
2023-07-01,T24,SKU00074,6,8
2023-08-01,T24,SKU00074,38,5
2023-09-01,T24,SKU00074,47,5
2023-10-01,T24,SKU00074,18,2
2023-11-01,T24,SKU00074,31,8
2023-12-01,T24,SKU00074,39,3
2024-01-01,T24,SKU00074,69,10
2024-02-01,T24,SKU00074,45,2
2024-03-01,T24,SKU00074,30,4
2024-04-01,T24,SKU00074,42,3
2024-05-01,T24,SKU00074,34,8
2024-06-01,T24,SKU00074,49,5
2024-07-01,T24,SKU00074,48,8
2024-08-01,T24,SKU00074,32,10
2024-09-01,T24,SKU00074,49,7
2024-10-01,T24,SKU00074,35,1
2024-11-01,T24,SKU00074,41,5
2024-12-01,T24,SKU00074,43,3
2025-01-01,T24,SKU00074,32,5
2025-02-01,T24,SKU00074,32,9
2025-03-01,T24,SKU00074,44,9
2025-04-01,T24,SKU00074,42,5
2025-05-01,T24,SKU00074,30,3
2025-06-01,T24,SKU00074,12,8
2025-07-01,T24,SKU00074,28,7
2025-09-01,T24,SKU00074,36,5
2025-10-01,T24,SKU00074,35,2
2025-11-01,T24,SKU00074,31,7
2025-12-01,T24,SKU00074,38,7
2023-03-01,T13,SKU00074,27,8
2023-04-01,T13,SKU00074,43,9
2023-05-01,T13,SKU00074,33,5
2023-06-01,T13,SKU00074,27,13
2023-07-01,T13,SKU00074,29,5
2023-08-01,T13,SKU00074,26,5
2023-09-01,T13,SKU00074,54,5
2023-11-01,T13,SKU00074,22,5
2023-12-01,T13,SKU00074,37,9
2024-01-01,T13,SKU00074,45,4
2024-02-01,T13,SKU00074,41,4
2024-03-01,T13,SKU00074,24,2
2024-04-01,T13,SKU00074,28,1
2024-05-01,T13,SKU00074,43,9
2024-06-01,T13,SKU00074,23,12
2024-07-01,T13,SKU00074,10,4
2024-08-01,T13,SKU00074,48,6
2024-09-01,T13,SKU00074,25,8
2024-10-01,T13,SKU00074,42,2
2024-11-01,T13,SKU00074,48,6
2024-12-01,T13,SKU00074,45,3
2025-01-01,T13,SKU00074,33,8
2025-02-01,T13,SKU00074,34,8
2025-03-01,T13,SKU00074,23,7
2025-04-01,T13,SKU00074,24,4
2025-05-01,T13,SKU00074,42,11
2025-06-01,T13,SKU00074,40,8
2025-07-01,T13,SKU00074,17,6
2025-08-01,T13,SKU00074,46,10
2025-09-01,T13,SKU00074,43,5
2025-10-01,T13,SKU00074,16,7
2025-11-01,T13,SKU00074,42,13
