id_transferencia,id_producto,origen,destino,fecha_envio,fecha_recepcion,unidades
TRF01484,SKU00302,DEP-CENTRAL,T19,2024-05-16,2024-05-31,31
TRF01485,SKU00036,DEP-CENTRAL,T18,2025-11-24,2025-12-13,2
TRF01486,SKU00184,DEP-CENTRAL,T28,2026-06-13,2026-06-30,46
TRF01487,SKU00593,T08,T11,2026-06-06,2026-06-26,41
TRF01488,SKU00668,DEP-CENTRAL,T27,2026-05-21,2026-05-30,2
TRF01489,SKU00277,T13,T15,2023-08-11,2023-08-28,30
TRF01490,SKU00687,T06,T24,2024-11-11,2024-12-02,32
TRF01491,SKU00601,DEP-CENTRAL,T14,2025-03-06,2025-03-21,53
TRF01492,SKU00287,T05,T01,2026-07-11,2026-07-24,6
TRF01493,SKU00752,T09,T18,2026-01-03,2026-01-22,21
TRF01494,SKU00776,DEP-CENTRAL,T06,2024-11-21,2024-12-01,8
TRF01495,SKU00407,T21,T09,2023-10-19,2023-10-23,42
TRF01496,SKU00658,T16,T11,2025-08-25,2025-09-13,9
TRF01497,SKU00165,DEP-CENTRAL,T22,2023-02-02,2023-02-10,2
TRF01498,SKU00501,T14,T11,2024-09-12,2024-09-22,50
TRF01499,SKU00003,DEP-CENTRAL,T15,2025-07-26,2025-08-01,52
TRF01500,SKU00288,T09,DEP-CENTRAL,2024-07-21,2024-07-31,59
TRF01501,SKU00352,DEP-CENTRAL,T05,2025-07-05,2025-07-09,20
TRF01502,SKU00389,DEP-CENTRAL,T14,2024-05-07,2024-05-12,36
TRF01503,SKU00671,T24,T04,2024-06-02,2024-06-06,52
TRF01504,SKU00001,T16,T23,2025-08-11,2025-08-27,31
TRF01505,SKU00196,DEP-CENTRAL,T28,2026-07-18,2026-08-07,3
TRF01506,SKU00319,T14,T24,2025-02-16,2025-02-22,23
TRF01507,SKU00508,T10,T09,2026-02-08,2026-02-26,5
TRF01508,SKU00193,T21,DEP-CENTRAL,2025-02-26,2025-03-05,14
TRF01509,SKU00562,DEP-CENTRAL,T14,2024-06-11,2024-06-23,46
TRF01510,SKU00348,DEP-CENTRAL,T15,2024-09-18,2024-10-05,41
TRF01511,SKU00629,DEP-CENTRAL,T16,2024-03-25,2024-03-31,19
TRF01512,SKU00008,T14,T21,2026-05-04,2026-05-11,57
TRF01513,SKU00272,DEP-CENTRAL,T05,2025-11-25,2025-11-29,49
TRF01514,SKU00466,DEP-CENTRAL,T08,2025-11-12,2025-11-20,4
TRF01515,SKU00222,T09,DEP-CENTRAL,2024-09-21,2024-10-12,10
TRF01516,SKU00159,T01,T15,2022-11-03,2022-11-17,54
TRF01517,SKU00115,T24,T20,2025-06-10,2025-06-26,51
TRF01518,SKU00721,DEP-CENTRAL,T12,2023-11-21,2023-11-25,19
TRF01519,SKU00624,DEP-CENTRAL,T21,2025-10-19,2025-11-04,35
TRF01520,SKU00251,DEP-CENTRAL,T05,2026-01-11,2026-01-20,54
TRF01521,SKU00652,DEP-CENTRAL,T09,2025-11-14,2025-11-18,46
TRF01522,SKU00442,DEP-CENTRAL,T27,2023-09-15,2023-09-29,10
TRF01523,SKU00603,DEP-CENTRAL,T20,2025-05-03,2025-05-06,2
TRF01524,SKU00609,DEP-CENTRAL,T25,2025-11-21,2025-12-07,26
TRF01525,SKU00424,DEP-CENTRAL,T23,2024-09-15,2024-09-26,44
TRF01526,SKU00519,DEP-CENTRAL,T02,2022-11-24,2022-11-30,19
TRF01527,SKU00337,T19,T16,2024-10-14,2024-10-29,23
TRF01528,SKU00696,T02,T21,2024-07-18,2024-07-23,5
TRF01529,SKU00410,T16,T05,2025-03-08,2025-03-24,3
TRF01530,SKU00004,DEP-CENTRAL,T28,2024-11-06,2024-11-21,52
TRF01531,SKU00330,DEP-CENTRAL,T28,2025-12-14,2026-01-03,50
TRF01532,SKU00243,T26,DEP-CENTRAL,2024-10-16,2024-11-03,30
TRF01533,SKU00710,DEP-CENTRAL,T22,2026-03-25,2026-04-13,25
TRF01534,SKU00146,DEP-CENTRAL,T05,2023-01-15,2023-01-24,36
TRF01535,SKU00166,T23,T09,2025-10-17,2025-10-25,41
TRF01536,SKU00613,DEP-CENTRAL,T11,2025-07-07,2025-07-16,22
TRF01537,SKU00759,T06,T02,2025-10-22,2025-10-25,7
TRF01538,SKU00562,DEP-CENTRAL,T26,2025-03-05,2025-03-24,47
TRF01539,SKU00552,DEP-CENTRAL,T09,2025-09-23,2025-10-03,18
TRF01540,SKU00307,T08,T25,2023-10-02,2023-10-17,34
TRF01541,SKU00210,DEP-CENTRAL,T10,2024-04-20,2024-04-28,52
TRF01542,SKU00635,DEP-CENTRAL,T23,2023-07-10,2023-07-14,33
TRF01543,SKU00399,DEP-CENTRAL,T11,2026-06-02,2026-06-10,9
TRF01544,SKU00178,T01,T07,2025-10-10,2025-10-19,46
TRF01545,SKU00605,T26,DEP-CENTRAL,2025-05-03,2025-05-21,35
TRF01546,SKU00232,DEP-CENTRAL,T13,2025-04-13,2025-05-02,3
TRF01547,SKU00721,DEP-CENTRAL,T10,2026-05-24,2026-06-06,52
TRF01548,SKU00220,DEP-CENTRAL,T12,2024-08-06,2024-08-18,15
TRF01549,SKU00735,T17,T09,2023-07-05,2023-07-22,12
TRF01550,SKU00658,T22,T23,2025-10-04,2025-10-20,48
TRF01551,SKU00264,T25,T10,2024-11-19,2024-11-26,5
TRF01552,SKU00711,T14,T28,2023-09-04,2023-09-20,42
TRF01553,SKU00122,DEP-CENTRAL,T02,2024-09-02,2024-09-12,41
TRF01554,SKU00543,DEP-CENTRAL,T08,2025-12-12,2025-12-23,17
TRF01555,SKU00010,DEP-CENTRAL,T17,2022-08-27,2022-09-16,14
TRF01556,SKU00034,DEP-CENTRAL,T27,2023-07-08,2023-07-21,47
TRF01557,SKU00798,T24,T23,2023-10-06,2023-10-17,44
TRF01558,SKU00110,T22,T25,2024-11-05,2024-11-25,52
TRF01559,SKU00773,DEP-CENTRAL,T08,2025-09-16,2025-09-29,10
TRF01560,SKU00793,T05,T09,2025-11-03,2025-11-20,12
TRF01561,SKU00211,T09,DEP-CENTRAL,2025-07-22,2025-08-09,6
TRF01562,SKU00524,T28,T21,2026-04-26,2026-05-12,20
TRF01563,SKU00455,DEP-CENTRAL,T12,2023-08-06,2023-08-26,34
TRF01564,SKU00783,DEP-CENTRAL,T19,2026-05-23,2026-06-04,21
TRF01565,SKU00781,DEP-CENTRAL,T10,2023-04-19,2023-05-10,10
TRF01566,SKU00112,DEP-CENTRAL,T28,2023-04-17,2023-04-20,15
TRF01567,SKU00054,T16,DEP-CENTRAL,2024-09-20,2024-09-29,9
TRF01568,SKU00048,DEP-CENTRAL,T20,2025-12-15,2026-01-05,10
TRF01569,SKU00047,DEP-CENTRAL,T18,2025-12-05,2025-12-26,43
TRF01570,SKU00242,DEP-CENTRAL,T28,2026-02-07,2026-02-24,11
TRF01571,SKU00188,DEP-CENTRAL,T11,2024-03-23,2024-04-07,23
TRF01572,SKU00685,DEP-CENTRAL,T03,2026-03-03,2026-03-21,44
TRF01573,SKU00226,DEP-CENTRAL,T20,2026-05-18,2026-05-31,20
TRF01574,SKU00698,DEP-CENTRAL,T25,2024-05-23,2024-06-02,23
TRF01575,SKU00590,T02,DEP-CENTRAL,2023-11-18,2023-11-24,29
TRF01576,SKU00010,T08,T16,2023-10-13,2023-11-03,28
TRF01577,SKU00359,T26,T18,2023-11-24,2023-12-03,27
TRF01578,SKU00332,DEP-CENTRAL,T26,2025-08-23,2025-09-09,13
TRF01579,SKU00693,T12,T23,2024-08-23,2024-09-13,15
TRF01580,SKU00240,DEP-CENTRAL,T13,2024-01-27,2024-02-08,59
TRF01581,SKU00217,T06,T22,2024-09-10,2024-09-22,35
TRF01582,SKU00709,T08,T15,2023-07-18,2023-07-24,49
TRF01583,SKU00668,DEP-CENTRAL,T06,2024-03-24,2024-04-09,17
TRF01584,SKU00760,DEP-CENTRAL,T01,2026-03-12,2026-03-22,38
TRF01585,SKU00761,DEP-CENTRAL,T20,2025-09-23,2025-10-07,24
TRF01586,SKU00233,DEP-CENTRAL,T03,2025-12-10,2025-12-15,34
TRF01587,SKU00026,DEP-CENTRAL,T21,2026-03-13,2026-03-30,37
TRF01588,SKU00174,DEP-CENTRAL,T16,2024-10-14,2024-10-17,8
TRF01589,SKU00529,DEP-CENTRAL,T23,2024-03-04,2024-03-14,30
TRF01590,SKU00359,DEP-CENTRAL,T16,2025-05-10,2025-05-15,13
TRF01591,SKU00574,DEP-CENTRAL,T10,2026-01-12,2026-02-01,10
TRF01592,SKU00506,T26,T27,2022-05-13,2022-05-19,58
TRF01593,SKU00190,T05,T07,2023-11-27,2023-12-05,32
TRF01594,SKU00379,T21,DEP-CENTRAL,2025-10-14,2025-10-28,11
TRF01595,SKU00074,T15,T14,2025-02-07,2025-02-25,21
TRF01596,SKU00564,T10,T24,2025-07-05,2025-07-22,42
TRF01597,SKU00780,DEP-CENTRAL,T23,2026-06-10,2026-06-16,3
TRF01598,SKU00535,DEP-CENTRAL,T24,2024-04-08,2024-04-25,36
TRF01599,SKU00651,DEP-CENTRAL,T21,2025-10-08,2025-10-20,15
TRF01600,SKU00358,T19,T04,2025-06-18,2025-07-01,26
TRF01601,SKU00759,DEP-CENTRAL,T20,2023-08-25,2023-09-02,19
TRF01602,SKU00338,DEP-CENTRAL,T20,2025-07-15,2025-07-27,5
TRF01603,SKU00181,T09,T05,2025-02-16,2025-03-02,41
TRF01604,SKU00428,T19,DEP-CENTRAL,2024-10-14,2024-10-29,38
TRF01605,SKU00651,T19,DEP-CENTRAL,2023-05-17,2023-06-04,52
TRF01606,SKU00042,DEP-CENTRAL,T21,2026-04-08,2026-04-27,33
TRF01607,SKU00099,DEP-CENTRAL,T05,2024-12-17,2024-12-21,24
TRF01608,SKU00190,DEP-CENTRAL,T18,2026-07-23,2026-07-31,59
TRF01609,SKU00727,T19,T10,2026-06-07,2026-06-19,17
TRF01610,SKU00518,T17,T26,2025-01-19,2025-02-01,50
TRF01611,SKU00146,T06,T22,2023-02-25,2023-03-13,28
TRF01612,SKU00259,DEP-CENTRAL,T15,2024-02-06,2024-02-18,7
TRF01613,SKU00472,DEP-CENTRAL,T24,2025-05-04,2025-05-23,15
TRF01614,SKU00034,T04,DEP-CENTRAL,2024-11-04,2024-11-11,42
TRF01615,SKU00375,T08,T02,2026-02-03,2026-02-21,7
TRF01616,SKU00691,T03,T21,2026-06-10,2026-06-26,46
TRF01617,SKU00404,DEP-CENTRAL,T13,2022-07-03,2022-07-18,27
TRF01618,SKU00190,T20,DEP-CENTRAL,2023-06-19,2023-07-09,23
TRF01619,SKU00722,DEP-CENTRAL,T05,2024-11-23,2024-11-26,7
TRF01620,SKU00785,DEP-CENTRAL,T16,2026-03-10,2026-03-26,13
TRF01621,SKU00502,T13,T04,2023-03-18,2023-03-23,12
TRF01622,SKU00571,DEP-CENTRAL,T07,2026-04-26,2026-05-12,42
TRF01623,SKU00313,T24,T17,2023-02-18,2023-02-23,47
TRF01624,SKU00548,T01,T15,2025-01-24,2025-02-13,9
TRF01625,SKU00566,DEP-CENTRAL,T22,2026-03-17,2026-04-02,58
TRF01626,SKU00596,DEP-CENTRAL,T22,2025-10-03,2025-10-21,50
TRF01627,SKU00651,T19,T23,2024-02-03,2024-02-06,30
TRF01628,SKU00307,T26,T05,2023-11-09,2023-11-24,41
TRF01629,SKU00241,DEP-CENTRAL,T23,2025-03-13,2025-03-17,22
TRF01630,SKU00124,DEP-CENTRAL,T20,2024-12-10,2024-12-20,32
TRF01631,SKU00733,T27,T19,2024-11-15,2024-11-18,6
TRF01632,SKU00605,DEP-CENTRAL,T15,2026-04-15,2026-04-30,30
TRF01633,SKU00302,T23,DEP-CENTRAL,2024-03-09,2024-03-22,9
TRF01634,SKU00254,DEP-CENTRAL,T02,2025-07-19,2025-07-27,45
TRF01635,SKU00039,DEP-CENTRAL,T21,2025-02-22,2025-03-05,33
TRF01636,SKU00067,T21,T23,2024-06-10,2024-06-15,31
TRF01637,SKU00724,T12,T23,2025-04-16,2025-05-06,31
TRF01638,SKU00651,T05,DEP-CENTRAL,2022-07-27,2022-08-09,20
TRF01639,SKU00761,T15,DEP-CENTRAL,2026-01-16,2026-02-04,53
TRF01640,SKU00686,T23,T14,2023-04-23,2023-04-26,54
TRF01641,SKU00109,DEP-CENTRAL,T14,2022-11-17,2022-11-24,26
TRF01642,SKU00723,DEP-CENTRAL,T05,2026-04-15,2026-04-19,32
TRF01643,SKU00203,T26,T04,2022-02-26,2022-03-15,46
TRF01644,SKU00013,T27,T20,2025-10-04,2025-10-24,10
TRF01645,SKU00037,DEP-CENTRAL,T10,2025-07-09,2025-07-19,3
TRF01646,SKU00572,DEP-CENTRAL,T01,2024-01-08,2024-01-16,4
TRF01647,SKU00551,DEP-CENTRAL,T22,2025-02-07,2025-02-21,46
TRF01648,SKU00068,DEP-CENTRAL,T12,2025-02-07,2025-02-18,20
TRF01649,SKU00673,T20,T01,2025-08-11,2025-08-23,14
TRF01650,SKU00797,DEP-CENTRAL,T03,2025-05-14,2025-06-04,21
TRF01651,SKU00708,T15,DEP-CENTRAL,2025-05-18,2025-06-07,14
TRF01652,SKU00510,DEP-CENTRAL,T07,2025-05-11,2025-05-19,56
TRF01653,SKU00304,DEP-CENTRAL,T09,2025-10-26,2025-11-12,15
TRF01654,SKU00423,T25,DEP-CENTRAL,2023-05-14,2023-05-22,47
TRF01655,SKU00781,T22,T14,2023-08-14,2023-08-17,8
TRF01656,SKU00704,DEP-CENTRAL,T22,2025-01-23,2025-02-09,4
TRF01657,SKU00101,T19,DEP-CENTRAL,2026-05-11,2026-05-20,31
TRF01658,SKU00534,DEP-CENTRAL,T10,2024-12-22,2025-01-09,22
TRF01659,SKU00241,T14,T10,2025-01-26,2025-02-02,46
TRF01660,SKU00734,DEP-CENTRAL,T07,2026-04-10,2026-05-01,53
TRF01661,SKU00381,DEP-CENTRAL,T05,2024-05-06,2024-05-25,8
TRF01662,SKU00500,T21,T02,2024-03-27,2024-04-05,49
TRF01663,SKU00207,DEP-CENTRAL,T22,2023-05-15,2023-05-22,29
TRF01664,SKU00097,T21,T02,2026-02-18,2026-03-04,4
TRF01665,SKU00720,DEP-CENTRAL,T03,2023-11-08,2023-11-23,4
TRF01666,SKU00324,T09,T03,2024-06-08,2024-06-18,24
TRF01667,SKU00330,T06,T12,2025-12-14,2025-12-28,56
TRF01668,SKU00687,DEP-CENTRAL,T06,2025-05-23,2025-05-30,41
TRF01669,SKU00757,DEP-CENTRAL,T22,2023-08-24,2023-09-14,26
TRF01670,SKU00626,T05,T11,2024-11-08,2024-11-11,16
TRF01671,SKU00621,T07,T02,2024-02-25,2024-03-10,59
TRF01672,SKU00593,T20,T18,2023-11-21,2023-11-27,40
TRF01673,SKU00277,T10,T09,2026-08-17,2026-08-23,19
TRF01674,SKU00231,T01,T23,2024-08-03,2024-08-19,4
TRF01675,SKU00668,DEP-CENTRAL,T10,2024-11-04,2024-11-12,45
TRF01676,SKU00228,T15,DEP-CENTRAL,2025-07-14,2025-08-04,21
TRF01677,SKU00039,T15,DEP-CENTRAL,2022-04-06,2022-04-27,38
TRF01678,SKU00506,T24,T20,2024-04-22,2024-05-11,47
TRF01679,SKU00323,DEP-CENTRAL,T19,2023-11-13,2023-11-20,55
TRF01680,SKU00783,T09,T06,2023-05-15,2023-05-26,33
TRF01681,SKU00252,T12,DEP-CENTRAL,2024-04-06,2024-04-20,30
TRF01682,SKU00540,T22,T16,2025-02-19,2025-03-07,31
TRF01683,SKU00188,DEP-CENTRAL,T03,2026-02-08,2026-02-21,45
TRF01684,SKU00462,DEP-CENTRAL,T28,2026-02-13,2026-03-06,30
TRF01685,SKU00123,DEP-CENTRAL,T21,2025-06-02,2025-06-08,37
TRF01686,SKU00048,DEP-CENTRAL,T12,2023-12-17,2023-12-20,47
TRF01687,SKU00720,DEP-CENTRAL,T22,2023-05-16,2023-05-22,52
TRF01688,SKU00143,DEP-CENTRAL,T23,2025-07-06,2025-07-12,4
TRF01689,SKU00426,T18,T19,2024-02-05,2024-02-08,37
TRF01690,SKU00372,T25,T15,2024-04-09,2024-04-22,2
TRF01691,SKU00492,DEP-CENTRAL,T13,2026-06-20,2026-06-30,12
TRF01692,SKU00426,T14,DEP-CENTRAL,2026-05-02,2026-05-15,55
TRF01693,SKU00059,DEP-CENTRAL,T23,2023-07-06,2023-07-15,7
TRF01694,SKU00025,DEP-CENTRAL,T28,2025-01-09,2025-01-12,16
TRF01695,SKU00204,T09,T28,2025-07-12,2025-07-31,42
TRF01696,SKU00698,T25,DEP-CENTRAL,2025-03-24,2025-04-09,23
TRF01697,SKU00512,DEP-CENTRAL,T02,2024-09-20,2024-10-08,44
TRF01698,SKU00601,DEP-CENTRAL,T04,2025-09-17,2025-09-20,16
TRF01699,SKU00413,DEP-CENTRAL,T20,2024-07-12,2024-07-24,12
TRF01700,SKU00528,DEP-CENTRAL,T27,2023-11-20,2023-12-01,21
TRF01701,SKU00583,T05,T09,2025-04-25,2025-05-13,40
TRF01702,SKU00313,T28,T21,2024-06-20,2024-07-08,46
TRF01703,SKU00780,DEP-CENTRAL,T25,2026-01-02,2026-01-06,52
TRF01704,SKU00650,DEP-CENTRAL,T15,2023-06-03,2023-06-16,51
TRF01705,SKU00065,DEP-CENTRAL,T01,2026-05-17,2026-06-05,19
TRF01706,SKU00032,DEP-CENTRAL,T27,2023-06-10,2023-06-14,34
TRF01707,SKU00510,DEP-CENTRAL,T02,2024-09-14,2024-09-21,32
TRF01708,SKU00416,DEP-CENTRAL,T16,2025-07-12,2025-07-25,57
TRF01709,SKU00697,T09,T22,2023-07-05,2023-07-11,48
TRF01710,SKU00018,T18,DEP-CENTRAL,2025-02-04,2025-02-17,55
TRF01711,SKU00271,DEP-CENTRAL,T21,2025-07-02,2025-07-20,18
TRF01712,SKU00750,DEP-CENTRAL,T28,2026-03-13,2026-03-17,22
TRF01713,SKU00714,DEP-CENTRAL,T28,2025-07-21,2025-08-04,15
TRF01714,SKU00528,DEP-CENTRAL,T25,2024-06-16,2024-07-03,32
TRF01715,SKU00513,DEP-CENTRAL,T02,2024-01-13,2024-02-03,38
TRF01716,SKU00718,T02,DEP-CENTRAL,2023-09-23,2023-09-30,32
TRF01717,SKU00244,DEP-CENTRAL,T04,2025-05-16,2025-05-29,49
TRF01718,SKU00435,DEP-CENTRAL,T15,2024-10-14,2024-11-01,8
TRF01719,SKU00481,T21,T16,2023-07-07,2023-07-23,12
TRF01720,SKU00232,T08,DEP-CENTRAL,2026-06-14,2026-06-27,57
TRF01721,SKU00587,DEP-CENTRAL,T18,2024-06-27,2024-07-15,37
TRF01722,SKU00138,T03,T01,2023-10-07,2023-10-11,14
TRF01723,SKU00275,DEP-CENTRAL,T02,2025-05-15,2025-05-27,48
TRF01724,SKU00556,DEP-CENTRAL,T19,2023-07-05,2023-07-10,51
TRF01725,SKU00651,DEP-CENTRAL,T28,2025-10-20,2025-11-03,49
TRF01726,SKU00416,T16,DEP-CENTRAL,2024-02-22,2024-03-12,5
TRF01727,SKU00760,DEP-CENTRAL,T20,2023-11-19,2023-12-06,29
TRF01728,SKU00683,T06,T23,2026-01-22,2026-01-31,56
TRF01729,SKU00708,T09,DEP-CENTRAL,2024-02-18,2024-02-29,11
TRF01730,SKU00255,DEP-CENTRAL,T18,2025-09-18,2025-09-23,27
TRF01731,SKU00467,T22,T11,2024-02-07,2024-02-14,29
TRF01732,SKU00706,DEP-CENTRAL,T26,2026-01-26,2026-02-04,42
TRF01733,SKU00183,T17,T21,2024-08-11,2024-08-15,37
TRF01734,SKU00619,DEP-CENTRAL,T10,2025-09-20,2025-10-01,45
TRF01735,SKU00528,T14,T27,2026-08-14,2026-08-26,44
TRF01736,SKU00085,DEP-CENTRAL,T22,2022-10-03,2022-10-16,2
TRF01737,SKU00423,DEP-CENTRAL,T03,2023-01-02,2023-01-15,16
TRF01738,SKU00573,T22,DEP-CENTRAL,2026-04-10,2026-04-24,14
TRF01739,SKU00034,DEP-CENTRAL,T12,2024-08-11,2024-08-19,16
TRF01740,SKU00695,T09,DEP-CENTRAL,2025-06-13,2025-06-30,53
TRF01741,SKU00642,T28,T11,2026-02-26,2026-03-01,14
TRF01742,SKU00340,DEP-CENTRAL,T11,2023-03-27,2023-04-05,50
TRF01743,SKU00696,DEP-CENTRAL,T14,2024-02-24,2024-03-07,4
TRF01744,SKU00193,DEP-CENTRAL,T21,2024-06-23,2024-06-28,4
TRF01745,SKU00373,DEP-CENTRAL,T21,2024-10-10,2024-10-14,39
TRF01746,SKU00571,DEP-CENTRAL,T21,2024-12-06,2024-12-24,27
TRF01747,SKU00168,DEP-CENTRAL,T21,2025-05-24,2025-06-13,2
TRF01748,SKU00311,T09,T23,2025-04-18,2025-04-25,21
TRF01749,SKU00164,T20,T12,2025-05-04,2025-05-08,30
TRF01750,SKU00109,DEP-CENTRAL,T26,2026-01-15,2026-01-27,53
TRF01751,SKU00628,T26,T13,2023-09-16,2023-10-02,37
TRF01752,SKU00764,T05,T20,2026-07-26,2026-08-13,11
TRF01753,SKU00228,DEP-CENTRAL,T24,2023-01-04,2023-01-12,32
TRF01754,SKU00453,T25,T24,2025-02-15,2025-02-22,51
TRF01755,SKU00333,DEP-CENTRAL,T08,2023-09-05,2023-09-22,52
TRF01756,SKU00220,T24,T25,2025-11-17,2025-12-06,44
TRF01757,SKU00061,T23,DEP-CENTRAL,2025-09-14,2025-09-30,45
TRF01758,SKU00135,DEP-CENTRAL,T12,2025-02-02,2025-02-07,32
TRF01759,SKU00256,DEP-CENTRAL,T05,2023-08-13,2023-08-26,23
TRF01760,SKU00629,DEP-CENTRAL,T13,2025-10-02,2025-10-05,18
TRF01761,SKU00787,T16,DEP-CENTRAL,2025-04-06,2025-04-16,34
TRF01762,SKU00173,DEP-CENTRAL,T24,2025-04-08,2025-04-21,56
TRF01763,SKU00531,T04,T09,2026-01-18,2026-02-03,21
TRF01764,SKU00540,T17,T12,2026-07-17,2026-07-27,2
TRF01765,SKU00118,DEP-CENTRAL,T03,2025-12-22,2026-01-04,50
TRF01766,SKU00306,T19,T06,2023-10-10,2023-10-22,45
TRF01767,SKU00300,T01,T17,2026-04-25,2026-05-06,42
TRF01768,SKU00589,DEP-CENTRAL,T15,2025-11-02,2025-11-15,40
TRF01769,SKU00182,T09,T16,2024-06-13,2024-07-03,32
TRF01770,SKU00209,DEP-CENTRAL,T25,2026-04-16,2026-05-06,8
TRF01771,SKU00025,T06,DEP-CENTRAL,2026-07-24,2026-08-14,38
TRF01772,SKU00339,DEP-CENTRAL,T02,2025-04-03,2025-04-19,37
TRF01773,SKU00416,T08,T25,2025-09-03,2025-09-10,26
TRF01774,SKU00099,T03,T02,2025-03-21,2025-03-24,23
TRF01775,SKU00692,T09,DEP-CENTRAL,2023-02-23,2023-03-12,53
TRF01776,SKU00540,DEP-CENTRAL,T02,2022-05-06,2022-05-26,45
TRF01777,SKU00464,DEP-CENTRAL,T23,2023-09-17,2023-10-02,47
TRF01778,SKU00633,T06,T12,2026-04-19,2026-05-05,13
TRF01779,SKU00511,T13,T06,2026-04-21,2026-04-24,28
TRF01780,SKU00354,DEP-CENTRAL,T26,2024-06-02,2024-06-22,55
TRF01781,SKU00399,T21,T12,2025-05-27,2025-06-09,34
TRF01782,SKU00403,DEP-CENTRAL,T06,2025-02-27,2025-03-04,37
TRF01783,SKU00422,DEP-CENTRAL,T07,2024-08-09,2024-08-16,52
TRF01784,SKU00700,T10,T08,2025-10-22,2025-11-03,28
TRF01785,SKU00305,DEP-CENTRAL,T04,2026-05-14,2026-05-27,27
TRF01786,SKU00251,T13,DEP-CENTRAL,2026-07-08,2026-07-21,38
TRF01787,SKU00273,DEP-CENTRAL,T25,2024-10-26,2024-11-09,30
TRF01788,SKU00795,T15,T04,2024-12-24,2025-01-12,15
TRF01789,SKU00630,T24,T06,2025-04-13,2025-04-16,3
TRF01790,SKU00721,DEP-CENTRAL,T06,2026-05-16,2026-06-02,9
TRF01791,SKU00650,T25,T26,2025-11-19,2025-11-30,25
TRF01792,SKU00011,DEP-CENTRAL,T19,2023-03-13,2023-03-20,10
TRF01793,SKU00190,T03,T13,2026-03-21,2026-03-25,45
TRF01794,SKU00739,DEP-CENTRAL,T06,2023-02-22,2023-03-13,52
TRF01795,SKU00076,DEP-CENTRAL,T26,2025-06-16,2025-07-05,4
TRF01796,SKU00506,DEP-CENTRAL,T08,2024-11-04,2024-11-20,59
TRF01797,SKU00530,T03,DEP-CENTRAL,2024-02-09,2024-02-24,49
TRF01798,SKU00475,DEP-CENTRAL,T15,2024-12-24,2025-01-09,4
TRF01799,SKU00661,DEP-CENTRAL,T12,2025-11-12,2025-11-15,23
TRF01800,SKU00421,T02,DEP-CENTRAL,2022-07-11,2022-07-15,46
TRF01801,SKU00669,T22,T03,2025-11-27,2025-12-16,23
TRF01802,SKU00796,DEP-CENTRAL,T03,2026-06-02,2026-06-19,22
TRF01803,SKU00251,DEP-CENTRAL,T18,2026-08-27,2026-09-08,21
TRF01804,SKU00697,T26,T25,2024-06-10,2024-06-21,26
TRF01805,SKU00376,T05,T10,2025-07-04,2025-07-15,53
TRF01806,SKU00678,DEP-CENTRAL,T25,2024-01-15,2024-01-30,44
TRF01807,SKU00644,DEP-CENTRAL,T28,2024-07-06,2024-07-19,37
TRF01808,SKU00539,T05,T21,2025-11-22,2025-12-09,22
TRF01809,SKU00146,T05,T17,2025-04-26,2025-05-07,13
TRF01810,SKU00405,T04,DEP-CENTRAL,2025-08-25,2025-09-07,18
TRF01811,SKU00383,T14,T27,2026-01-06,2026-01-18,33
TRF01812,SKU00549,DEP-CENTRAL,T22,2025-04-04,2025-04-10,44
TRF01813,SKU00115,DEP-CENTRAL,T07,2024-04-11,2024-04-23,30
TRF01814,SKU00058,T15,DEP-CENTRAL,2024-09-10,2024-09-13,34
TRF01815,SKU00561,DEP-CENTRAL,T27,2025-04-14,2025-04-25,37
TRF01816,SKU00716,T04,T14,2026-07-05,2026-07-09,51
TRF01817,SKU00402,DEP-CENTRAL,T28,2024-10-17,2024-11-05,54
TRF01818,SKU00179,T06,DEP-CENTRAL,2025-09-06,2025-09-11,21
TRF01819,SKU00341,DEP-CENTRAL,T22,2025-07-09,2025-07-20,20
TRF01820,SKU00637,T08,T14,2026-05-03,2026-05-16,24
TRF01821,SKU00333,DEP-CENTRAL,T20,2025-04-20,2025-04-23,45
TRF01822,SKU00518,DEP-CENTRAL,T19,2024-12-21,2025-01-02,13
TRF01823,SKU00680,DEP-CENTRAL,T20,2024-01-13,2024-01-29,42
TRF01824,SKU00207,T16,T03,2023-01-12,2023-01-23,47
TRF01825,SKU00618,DEP-CENTRAL,T02,2024-09-16,2024-10-06,23
TRF01826,SKU00243,T28,T15,2025-02-05,2025-02-26,42
TRF01827,SKU00380,DEP-CENTRAL,T21,2025-04-23,2025-04-26,38
TRF01828,SKU00034,T19,T27,2023-11-02,2023-11-09,55
TRF01829,SKU00442,T23,DEP-CENTRAL,2023-04-16,2023-04-24,12
TRF01830,SKU00473,T05,T04,2025-11-12,2025-11-15,9
TRF01831,SKU00528,DEP-CENTRAL,T12,2025-11-02,2025-11-23,16
TRF01832,SKU00660,T05,T20,2022-11-15,2022-11-21,31
TRF01833,SKU00783,T07,T23,2025-03-08,2025-03-27,58
TRF01834,SKU00747,DEP-CENTRAL,T01,2024-08-22,2024-09-11,38
TRF01835,SKU00671,DEP-CENTRAL,T03,2025-12-25,2026-01-15,17
TRF01836,SKU00405,T02,T12,2024-06-09,2024-06-24,15
TRF01837,SKU00192,DEP-CENTRAL,T28,2026-08-27,2026-08-30,38
TRF01838,SKU00115,T12,DEP-CENTRAL,2026-01-06,2026-01-24,14
